STL,English,Type
always ( not (historically [4:8] (xFI >= 4.5 and xFI <= 5.8)) -> fall (eventually [0:49.29] (ICeMgyTY > 3 and ICeMgyTY < 69)) ),Everytime when the value of xFI doesn't keep greater than or equal to 4.5 and at most 5.8 continuously within the past 4 to 8 time units then the condition that eventually the value of ICeMgyTY will be larger than 3 and smaller than 69 at a time within the first 49.29 time units shall shift from true to false.,temporal_response
always ( rise (oni_mvMUaZ == 85) -> aP6b4u < 93 ),In the case the transition action that oni_mvMUaZ gets set to 85 takes place then aP6b4u must be lower than 93 starting without any delay.,immediate_response
always ( rise (yo == 1822) -> not fall ((s > 114) until [0:42] (pfp == t38hh)) ),"It is always the case that when yo gets equal to 1822, then in response the condition that the value of signal s will be consecutively above 114 till the state of signal pfp is eventually t38hh at a certain time instant in the subsequent 42 time units shouldn't be detected to change from true to false.",temporal_response
always (pv8cF_ == ajiylRD),The mode of signal pv8cF_ needs to consistently keep in ajiylRD in the future before the simulation ends.,invariance_reachability
always ( fall (tP2tY0Opm == 39) -> D1gSg > 466.6 ),As soon as the scenario that the value of tP2tY0Opm starts deviating from 39 gets observed then all of the following conditions hold: instantly the D1gSg signal needs to be bigger than 466.6.,immediate_response
always ( eventually [0:9] (rise (SMnlhdjUSP >= 1130 and SMnlhdjUSP <= 1822)) -> eventually (always (E == 94)) ),"On condition that at a time during the next 9 time units the scenario that the value of SMnlhdjUSP enters the range [1130, 1822] gets observed finally, then there shall be eventually a certain time instant in the future before the end of the simulation, at which the value of signal E is 94 and shall stay like that consistently in the future before the execution ends.",stabilization_recurrence
always (FGP2PIKo >= 0 and FGP2PIKo <= 4),"In the future before the execution ends, the value of signal FGP2PIKo ought to stay at least 0 and at most 4 without interruption.",invariance_reachability
always ( ielhxQ2Vb > 1 or not (samO >= 6.06 and samO <= 7.72) -> (ZZqMY > 77 and ZZqMY <= 79) until (b3BQSrTYsX >= 46) ),"Globally, if the value of ielhxQ2Vb is bigger than 1 or the value of signal samO is out of the range [6.06, 7.72], then the following condition holds: the value of ZZqMY must be in (77, 79] and holds like this consistently till the b3BQSrTYsX signal is greater than or equal to 46 finally at a certain time point in the future before the execution ends.",temporal_response
always ( fall (c == 10) -> rise ((not rise (B45jne > 25)) until [0:7] (aIjjJv0Cv <= 8.66)) ),"Globally, if the event that the value of signal c deviates from 10 takes place then in response the condition that the value of B45jne will consecutively not jump to higher than 25 until the aIjjJv0Cv signal stays less than or equal to 8.66 at a certain time instant after at most 7 time units must be observed to change from false to true.",temporal_response
always ( not (y8sdDlJ9 == z) -> always [0:73] (I76Bw4Dc <= 1626.92) ),In the event that the state of signal y8sdDlJ9 is not set to z then all of the following conditions are true: the value of signal I76Bw4Dc will have to be less than or equal to 1626.92 then this condition will sustain uninterruptedly for each moment in the coming 73 time units.,temporal_response
always [92:98] (H > 1142 and mu1OXRts > 5),"For each moment in the first 92 to 98 time units, without interruption the value of signal H needs to remain higher than 1142, and the value of mu1OXRts shall remain above 5 without interruption.",invariance_reachability
always ( rise (GmtA2gg < 2298) -> vI8yV == NL2UZi ),It is always the case that when the event that the value of GmtA2gg decreases below 2298 takes place then the following condition is true: at the same time point the mode of signal vI8yV should be in NL2UZi.,immediate_response
eventually [8:10] (not (uxsbnxJwRS >= 30.89 and uxsbnxJwRS <= 42.32)),"The value of uxsbnxJwRS is in the outside of the range [30.89, 42.32] ultimately at sometime in the first 8 to 10 time units.",invariance_reachability
always [0:9] (nNyRNExVZ2 > 1 and nNyRNExVZ2 < 2),"For each moment within 9 time units, the nNyRNExVZ2 signal has to consecutively keep greater than 1 and smaller than 2.",invariance_reachability
always ( fall (NSvSkQ7JrH >= 4 and NSvSkQ7JrH <= 10) -> once [0:6.3] (rise (j8E > 2225.07 and j8E < 2661.1)) ),"It is always the case that whenever the transition action that the NSvSkQ7JrH signal gets out of the range [4, 10] occurs, then all of the following conditions are true: the transition action that j8E entered the bound (2225.07, 2661.1) ought to be detected once at a certain moment during the elapsed 6.3 time units.",temporal_response
always ( (not (ttJ7zD2lgL >= 3)) since [0:6.8] (aLKEFs == 10) -> always [3.7:5.15] (not fall (wYJQVxs9i >= 76.3 and wYJQVxs9i <= 80.8)) ),"Globally, if consecutively the ttJ7zD2lgL signal wasn't greater than or equal to 3 since there was a certain moment during the last 6.8 time units, at which aLKEFs was 10 then all of the following conditions are true: for each time point during the first 3.7 to 5.15 time units, consistently the event that the wYJQVxs9i signal goes out of the bound [76.3, 80.8] should never be detected.",temporal_response
eventually [4:7] (rise (oVHPz > 53)),"There will have to be a certain moment during the first 4 to 7 time units, at which the scenario that the value of oVHPz exceeds the threshold of 53 ought to be ultimately detected.",invariance_reachability
always ( SoliexiX >= 6.53 and (pyfqO > 7 and pyfqO < 9) -> always (eventually [0:47.7] (fall (TFelgLrKT > 4 and TFelgLrKT < 8))) ),"As soon as SoliexiX is greater than or equal to 6.53, and pyfqO is larger than 7 and less than 9, then all of the following conditions are true: for each moment in the future till the end of the simulation at a certain time instant during the following 47.7 time units, the event that TFelgLrKT goes out of the bound (4, 8) needs to finally happen.",stabilization_recurrence
always ( fall (ClNY3J == GcmmKBwDdU) -> eventually [0:65] (always [0:34.0] (not (rq == 820.9))) ),"Globally, in case that the transition action that the mode of ClNY3J starts deviating from GcmmKBwDdU happens then all of the following conditions are true: there must exist a time in the next 65 time units, at which uninterruptedly the rq signal ought not to be 820.9 for each moment in the subsequent 34.0 time units.",stabilization_recurrence
eventually [0:5.0] (not fall (W9BHNAcce == 84) and L3h3yz31 == EY),"There ought to be a certain moment during the first 5.0 time units, at which finally the scenario that the W9BHNAcce signal begins deviating from 84 mustn't occur, and ultimately the L3h3yz31 signal will have to be set to EY.",invariance_reachability
always ( (T >= 43 and T < 54) and YAWMqQF == Udz0 -> always [0:6.68] (eventually [0:10] (OQRI1 < 4)) ),"In case that T is no less than 43 and smaller than 54, and the mode of YAWMqQF is in Udz0 then the following condition is true: for every time point in the subsequent 6.68 time units, ultimately at sometime in the next 10 time units the value of OQRI1 has to stay less than 4.",stabilization_recurrence
always ( Jbd > 358 and Jbd < 1718 -> always [0:10] (eventually [0:51] (CqfzYaY == 1156)) ),"Globally, whenever the value of Jbd is over 358 and smaller than 1718, then for each time point during the coming 10 time units at a time in the next 51 time units, eventually the value of signal CqfzYaY needs to stay at 1156.",stabilization_recurrence
always ( historically [0:10] (XK6wpSg_o > 69) -> eventually [90:100] (K == ul) ),"It is always the case that if the value of signal XK6wpSg_o has been higher than 69 continuously within the last 10 time units, then in response there will exist sometime during the coming 90 to 100 time units, at which the mode of signal K shall be ultimately ul.",temporal_response
always ( PaFMTPz2ZQ > 32 and qzLt9IA >= 26 -> (JGco4H >= 75 and JGco4H <= 90) and MR8 == CS ),"During the interval that PaFMTPz2ZQ is higher than 32, and the value of signal qzLt9IA is greater than or equal to 26 then all of the following conditions are true: the JGco4H signal must be greater than or equal to 75 and less than or equal to 90 at the same time, and the mode of signal MR8 will have to be in CS immediately.",immediate_response
always (IXDs == jtv and not rise (Li2JZ == VZyH)),In the future before the simulation ends the state of IXDs will stay in jtv consecutively and consistently the scenario that Li2JZ is changed to VZyH ought never to take place.,invariance_reachability
always ( G == 243 and gh == 37.26 -> not (tdUdmNSE >= 2236 and tdUdmNSE <= 2306) ),"Globally, in case that the G signal is 243, and the value of gh is equal to 37.26 then at the same time tdUdmNSE shall not be greater than or equal to 2236 and less than or equal to 2306.",immediate_response
always ( not (B == 290) -> YyPOobiCN == BJtFAHGl ),It is always the case that everytime when the B signal isn't 290 then all of the following conditions hold: the state of signal YyPOobiCN must be in BJtFAHGl without any delay.,immediate_response
always ( M_ <= 2119 -> (gxT_9zBHL > 6 and gxT_9zBHL < 10) and (_gwxX7Y > 14 and _gwxX7Y < 71) ),"On condition that the value of M_ is less than or equal to 2119 then the following condition is true: simultaneously gxT_9zBHL must be higher than 6 and less than 10, and right away _gwxX7Y has to be greater than 14 and less than 71.",immediate_response
always ( rise (Iz0r >= 3 and Iz0r <= 8) -> always [0:10] (eventually [0:10] (F < 70)) ),"Globally, whenever the value of Iz0r settles inside the bound [3, 8] then for each time point within the first 10 time units there shall be ultimately a certain time instant within the first 10 time units, at which the F signal will be lower than 70.",stabilization_recurrence
