STL,English,Type
always ( rise (pred1) -> (pred2) until (pred3 and pred4) ),"It is always the case that when the event that the value of signal pred1 occurs, then the following condition is true: uninterruptedly the value of pred2 until pred3 and pred4 which gets observed at a certain time point in the future before the execution ends.",temporal_response
always (not fall (pred1)),Uninterruptedly the transition action that the value of signal pred1 will not be observed in the future until the execution ends.,invariance_reachability
always ( fall (pred1 and pred2) -> eventually [0:t1] (always [0:t2] (pred3)) ),It is always the case that if the transition action that the value of signal pred1 and pred2 occurs then the following condition is true: at sometime in the next t1 time units the value of signal pred3 and will continuously remain in this range for each time instant in the subsequent t2 time units.,stabilization_recurrence
always ( fall (pred1) -> eventually (not (pred2)) ),"If the event that the pred1 occurs, then the following condition is true: at sometime in the future before the end of the simulation, ultimately the value of signal pred2",temporal_response
always ( pred1 and pred2 -> pred3 or (pred4 and pred5) ),"Globally, while pred1 and the pred2 then all of the following conditions hold: the mode of signal pred3 simultaneously, or the value of signal pred4 and pred5 right away.",immediate_response
always ( fall (pred1) -> always [t1:t2] (pred2) ),"It is always the case that in case that the transition action that the mode of pred1 gets detected then for each time point during the first t1 to t2 time units, the pred2",temporal_response
always ( rise (pred1) -> pred2 ),"As soon as the event that the mode of signal pred1 takes place, then all of the following conditions hold: promptly pred2",immediate_response
always ( pred1 or not fall (pred2 and pred3) -> always [t1:t2] (not fall (pred4)) ),"Globally, if pred1 or the event that the value of pred2 and pred3 is not detected then in response without interruption the scenario that the value of signal pred4 isn't detected for each time point in the following t1 to t2 time units.",temporal_response
always ( rise (pred1) -> historically [val2:t1] (not rise (pred2)) ),"Globally, if the event that pred1 takes place then all of the following conditions are true: during the past t1 time units the scenario that the value of pred2 will not have taken place.",temporal_response
always ( rise (pred1) -> pred2 ),It is always the case that in case that the event that pred1 is detected then in response at the same time the pred2,immediate_response
eventually [0:t1] (pred1 or rise (pred2)),At a certain time point within the first t1 time units pred1 or the event that pred2 ought to happen.,invariance_reachability
always ( rise (pred1) -> not (eventually (fall (pred2))) ),"Globally, if the transition action that pred1 gets detected then in response the subsequent condition is not true: there will exist a certain time instant in the future before the simulation ends ultimately, at which the transition action that the pred2 will occur.",temporal_response
always ( rise (pred1) -> pred2 ),"Globally, everytime when the event that the value of signal pred1 gets detected, then at once the mode of signal pred2",immediate_response
eventually [t1:t2] (pred1 or pred2),At a certain moment within the first t1 to t2 time units eventually the value of pred1 or pred2 finally.,invariance_reachability
always ( always [0:t1] (pred1) -> always [0:t2] (eventually [0:t3] (rise (pred2))) ),"Globally, in case that continuously the pred1 for every time instant within the coming t1 time units then the following condition is true: for each moment during the subsequent t2 time units at a certain time instant within t3 time units the event that the value of pred2 should be finally detected.",stabilization_recurrence
always ( rise (pred1 and pred2) -> always [t1:t2] (eventually [0:t3] (pred3)) ),"When the event that the value of signal pred1 and pred2 is detected, then all of the following conditions are true: for every time instant during the subsequent t1 to t2 time units, there will be sometime during the following t3 time units, at which finally the value of pred3",stabilization_recurrence
eventually (pred1),"There has to exist a certain moment in the future before the end of the simulation, at which ultimately the value of signal pred1",invariance_reachability
always ( fall (always [t1:t2] (pred1)) -> eventually [0:t3] (always [0:t4] (pred2)) ),"When the following condition will shift from true to false: for every time point in the first t1 to t2 time units, consecutively pred1 then there will have to be a time starting at most t3 time units finally, at which pred2 and this scenario will be consecutively sustaining for each moment within the following t4 time units.",stabilization_recurrence
always ( fall (pred1) -> historically [t1:t2] (not (pred2)) ),On condition that pred1 then the following condition is true: the pred2 within the last t1 to t2 time units.,temporal_response
always ( rise (pred1) -> pred2 or not (pred3) ),"It is always the case that whenever the transition action that the value of signal pred1 is observed then the pred2 simultaneously, or immediately the pred3",immediate_response
