stl,English,Type
eventually (hfI > 2.5 or ud == rCMYyAQk),"At sometime in the future before the simulation ends, the hfI signal has to ultimately stay greater than 2.5, or ud shall be finally rCMYyAQk.",invariance_reachability
always ( rise (bcIOVnw == 2053) -> V0CRh8K6_ == UNkTSGpl and vF == 5 ),"When the value of signal bcIOVnw becomes equal to 2053, then in response in no time the state of signal V0CRh8K6_ has to be set to UNkTSGpl, and promptly vF should keep equal to 5.",immediate_response
always ( fall (_n == 5) -> always [0:98] (eventually [0:2.1] (rise (ifcKD9 > 3))) ),"In case that the event that the _n signal becomes not set to 5 happens, then the following condition is true: for every moment in the first 98 time units, there must be a time during the following 2.1 time units, at which the value of signal ifcKD9 must finally become greater than 3.",stabilization_recurrence
eventually [6:8] (q0gdYDC == 44),"There shall be a certain time instant within 6 to 8 time units, at which q0gdYDC has to be eventually 44.",invariance_reachability
always [0:76.04] (KFOj > 1.27 and not (LrbvWY_DC <= 9.05)),For every moment within 76.04 time units KFOj shall remain higher than 1.27 uninterruptedly and uninterruptedly the LrbvWY_DC signal shouldn't be less than or equal to 9.05.,invariance_reachability
always ( rise (aeoMYBWjn4 >= 6 and aeoMYBWjn4 <= 8) -> eventually [0:34] (always [0:7.59] (_oh < 2804)) ),"Globally, when the transition action that aeoMYBWjn4 enters the bound [6, 8] takes place then all of the following conditions hold: after sometime within the following 34 time units, the value of signal _oh will have to stay less than 2804 continuously for every time instant within the following 7.59 time units.",stabilization_recurrence
always ( (not (GLp <= 6)) until [0:3] (rise (lqbhRm >= 6)) -> eventually [79:95] (rise (Il9LUN < 5)) ),"On condition that GLp will not be at most 6 till finally the value of signal lqbhRm becomes greater than or equal to 6, which is observed at a certain time point within the subsequent 3 time units then the following condition holds: there needs to exist sometime in the first 79 to 95 time units ultimately, at which the transition action that the Il9LUN signal decreases below 5 should get detected.",temporal_response
always ( fall (kDE8ASW4R == 6.03) -> Iofy >= 72 and Iofy <= 74 ),"In the case the transition action that kDE8ASW4R starts not equaling to 6.03 happens then starting without any delay the value of Iofy will be in the closed interval [72, 74].",immediate_response
always (not fall (vcs == 393)),In the future continuously the scenario that the vcs signal starts deviating from 393 shall not take place.,invariance_reachability
eventually [0:47] (rise (xgj > 9)),"There ought to be a certain time point after at most 47 time units, at which the event that the xgj signal increases above 9 must finally occur.",invariance_reachability
eventually [0:34.95] (Vut == 294.27),At a certain moment in less than 34.95 time units eventually the value of Vut will have to be equal to 294.27.,invariance_reachability
always ( rise (xj0gVhTc >= 5) -> always [623:2947] (eventually (not fall (qtsPIswss > 77.1 and qtsPIswss < 82.4))) ),"It is always the case that everytime when the transition action that the value of xj0gVhTc gets raised to greater than or equal to 5 is observed then the following condition is true: for every time instant within the following 623 to 2947 time units the event that qtsPIswss goes out of the bound (77.1, 82.4) shouldn't occur finally at a time in the future.",stabilization_recurrence
always ( (fJ > 66 and fJ < 86) and SMEtHLWm_ == 67 -> TM == sp6 and rise (dgI < 1102) ),"Everytime when fJ is above 66 and lower than 86 and the value of SMEtHLWm_ is set to 67, then all of the following conditions are true: at the same time instant the mode of signal TM needs to be set to sp6, and at the same time point the event that the dgI signal becomes below 1102 shall happen.",immediate_response
always ( rise (l55 <= 5) -> eventually [2769:2772] (always [0:2203] (tdBfA == f9utN5u)) ),It is always the case that everytime when the event that the l55 signal drops to less than or equal to 5 happens then in response at a time within 2769 to 2772 time units the tdBfA signal will be set to f9utN5u and then this scenario will last for each time point during the next 2203 time units.,stabilization_recurrence
always ( rise (b > 1 and b < 44) -> (X7CPN == 319) until [0:1296.4] (NYzqa >= 0) ),"If the transition action that b enters the bound (1, 44) gets detected then the X7CPN signal should be equal to 319 and then uninterruptedly holds like that till finally the NYzqa signal is greater than or equal to 0, which needs to be detected at a certain moment within the first 1296.4 time units.",temporal_response
always [0:4.3] (Wzhnmv == fpowF or JF == eWwcmJ_2fD),For each moment within 4.3 time units the state of signal Wzhnmv will have to be consecutively in fpowF or the state of JF must stay in eWwcmJ_2fD continuously.,invariance_reachability
always ( rise (VKqTKWbT == 8) -> (VezVn > 5) until [0:76] (qG <= 2.1) ),"On condition that the scenario that the VKqTKWbT signal changes to 8 happens, then the following condition is true: there exists a certain time instant during the coming 76 time units, at which eventually qG must be at most 2.1, before this consecutively VezVn keeps larger than 5.",temporal_response
always ( x9hBz7 == 151 and U78 == 37.59 -> MSv_Xatc == 1.5 ),"Whenever the value of signal x9hBz7 is 151 and the U78 signal is 37.59, then in response in no time MSv_Xatc shall be 1.5.",immediate_response
eventually [413:2438] (A4M > 61),"There shall be a certain time instant during the first 413 to 2438 time units, at which eventually A4M will have to be above 61.",invariance_reachability
always ( eO3BtvxxK == 2.7 or b <= 94 -> eventually [0:7] (always [0:8] (NpZ_UDRoNp == _Y)) ),"Globally, when the value of signal eO3BtvxxK remains equal to 2.7, or b is less than or equal to 94, then the following condition is true: ultimately at a certain time instant during the next 7 time units, the NpZ_UDRoNp signal will be set to _Y and then will stay at this state without interruption for every moment during the next 8 time units.",stabilization_recurrence
always ( fall (historically (I1ClA6t == 77)) -> eventually [0:1] (always [0:23] (K > 7)) ),"It is always the case that everytime when the condition that the value of I1ClA6t has been 77 consecutively in the past since the beginning of the execution will be detected to shift from true to false then all of the following conditions are true: there needs to exist a certain moment within the following 1 time units ultimately, at which the value of K will be above 7 and then this condition continuously remains for each moment within the coming 23 time units.",stabilization_recurrence
always ( rise (ha7O > 81 and ha7O < 91) -> eventually [0:7] (always [0:63] (CV > 2)) ),"On condition that the event that ha7O gets into the range (81, 91) is observed then the following condition holds: finally after a certain time point in less than 7 time units for each time point within 63 time units, the value of signal CV will consecutively stay greater than 2.",stabilization_recurrence
always ( once [0:2889] (h1G8vAUirv >= 0 and h1G8vAUirv <= 1) -> always [0:63] (ZA3St >= 18.98) ),It is always the case that when at a certain time instant within the elapsed 2889 time units the value of signal h1G8vAUirv was once at least 0 and no more than 1 then the following condition is true: the value of ZA3St ought to be no less than 18.98 and ought to continue like that consistently for more than 63 time units.,temporal_response
always [217:475] (Iz4r == 6),For every time instant within 217 to 475 time units Iz4r needs to be always set to 6.,invariance_reachability
always ( sNuvjGWM == uFzwuLjh22 and aPEd == abzv -> eventually [0:42] (cO <= 8) ),"Globally, while the mode of sNuvjGWM is uFzwuLjh22 and the state of aPEd is abzv, then all of the following conditions hold: at a time during the subsequent 42 time units, the value of signal cO has to be ultimately no more than 8.",temporal_response
eventually [2:6] (KkK6VvLs4 == bn8_tlnx),"Ultimately there must be sometime after between 2 to 6 time units, at which the state of KkK6VvLs4 will have to be set to bn8_tlnx.",invariance_reachability
always (o04G == 42 or not fall (xUe8CTlp == 0)),"In the future o04G shall consecutively keep equal to 42, or consecutively the transition action that the value of signal xUe8CTlp becomes not set to 0 shall not be detected.",invariance_reachability
always [0:76] (AA > 7 and AA < 9),AA should uninterruptedly remain greater than 7 and smaller than 9 for every time instant within 76 time units.,invariance_reachability
always (kMQn_ >= 9),The kMQn_ signal ought to continuously remain greater than or equal to 9 in the future.,invariance_reachability
always [0:54] (nvQEUFO1s > 551.3),"For more than 54 time units, the value of nvQEUFO1s will be staying above 551.3 all the time.",invariance_reachability
always ( once [0:6] (rise (p4b >= 1301)) -> once [0:9] (C8x4n <= 3) ),"In case that at a certain time point within the past 6 time units the scenario that the value of signal p4b goes to greater than or equal to 1301 would get observed then in response once there needed to exist a certain moment during the last 9 time units, at which the C8x4n signal would be less than or equal to 3.",temporal_response
always ( Txw == u3_5cBSLxN or gdZhZ1ZX == 27.8 -> lA == _VByRX ),"In the case Txw is u3_5cBSLxN, or the gdZhZ1ZX signal is 27.8 then all of the following conditions are true: at the same time the mode of lA must be in _VByRX.",immediate_response
always ( jr6TAzPD8 > 38 or lY8kGs == 2770.1 -> eventually [0:8] (always [0:2819] (Q == K)) ),"In the case the jr6TAzPD8 signal is larger than 38 or the value of lY8kGs is 2770.1, then the following condition holds: eventually at a certain time point during the subsequent 8 time units, during the following 2819 time units, the mode of signal Q will have to remain in K consistently.",stabilization_recurrence
always ( rise (g8H_9ziR4 < 2) -> always (eventually (rise (MB_7 <= 91.37))) ),"Globally, if the transition action that the g8H_9ziR4 signal becomes lower than 2 is detected then the following condition holds: for each time instant in the future until the end of the simulation, there has to be a time in the future before the end of the execution, at which the scenario that MB_7 drops to at most 91.37 ought to be finally observed.",stabilization_recurrence
always ( rise (PQmnt0nvJo <= 35) -> eventually [0:8] (always [0:2] (_fn > 87.5 and _fn <= 92.0)) ),"Globally, everytime when the event that PQmnt0nvJo gets to less than or equal to 35 is observed, then in response there will exist a certain time instant during the next 8 time units eventually, after which the value of _fn should be higher than 87.5 and less than or equal to 92.0 and consistently this condition shall sustain for every time point within the following 2 time units.",stabilization_recurrence
